gene_id,pathway,source,link,gene_symbol
hsa:56901,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:100532726+hsa:107984365+hsa:126328+hsa:374291+hsa:4535+hsa:4536+hsa:4537+hsa:4538+hsa:4539+hsa:4540+hsa:4541+hsa:4694+hsa:4695+hsa:4696+hsa:4697+hsa:4698+hsa:4700+hsa:4701+hsa:4702+hsa:4704+hsa:4705+hsa:4706+hsa:4707+hsa:4708+hsa:4709+hsa:4710+hsa:4711+hsa:4712+hsa:4713+hsa:4714+hsa:4715+hsa:4716+hsa:4717+hsa:4718+hsa:4719+hsa:4720+hsa:4722+hsa:4723+hsa:4724+hsa:4725+hsa:4726+hsa:4728+hsa:4729+hsa:4731+hsa:51079+hsa:54539+hsa:55967+hsa:56901,NDUFA4L2
hsa:6389,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6389+hsa:6390+hsa:6391+hsa:6392,SDHA
hsa:6390,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6389+hsa:6390+hsa:6391+hsa:6392,SDHB
hsa:6391,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6389+hsa:6390+hsa:6391+hsa:6392,SDHC
hsa:6392,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6389+hsa:6390+hsa:6391+hsa:6392,SDHD
hsa:10975,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10975+hsa:1537+hsa:27089+hsa:29796+hsa:440567+hsa:4519+hsa:7381+hsa:7384+hsa:7385+hsa:7386+hsa:7388,UQCR11
hsa:1537,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10975+hsa:1537+hsa:27089+hsa:29796+hsa:440567+hsa:4519+hsa:7381+hsa:7384+hsa:7385+hsa:7386+hsa:7388,CYC1
hsa:27089,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10975+hsa:1537+hsa:27089+hsa:29796+hsa:440567+hsa:4519+hsa:7381+hsa:7384+hsa:7385+hsa:7386+hsa:7388,UQCRQ
hsa:29796,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10975+hsa:1537+hsa:27089+hsa:29796+hsa:440567+hsa:4519+hsa:7381+hsa:7384+hsa:7385+hsa:7386+hsa:7388,UQCR10
hsa:440567,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10975+hsa:1537+hsa:27089+hsa:29796+hsa:440567+hsa:4519+hsa:7381+hsa:7384+hsa:7385+hsa:7386+hsa:7388,UQCRHL
hsa:4519,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10975+hsa:1537+hsa:27089+hsa:29796+hsa:440567+hsa:4519+hsa:7381+hsa:7384+hsa:7385+hsa:7386+hsa:7388,CYTB
hsa:7381,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10975+hsa:1537+hsa:27089+hsa:29796+hsa:440567+hsa:4519+hsa:7381+hsa:7384+hsa:7385+hsa:7386+hsa:7388,UQCRB
hsa:7384,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10975+hsa:1537+hsa:27089+hsa:29796+hsa:440567+hsa:4519+hsa:7381+hsa:7384+hsa:7385+hsa:7386+hsa:7388,UQCRC1
hsa:7385,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10975+hsa:1537+hsa:27089+hsa:29796+hsa:440567+hsa:4519+hsa:7381+hsa:7384+hsa:7385+hsa:7386+hsa:7388,UQCRC2
hsa:7386,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10975+hsa:1537+hsa:27089+hsa:29796+hsa:440567+hsa:4519+hsa:7381+hsa:7384+hsa:7385+hsa:7386+hsa:7388,UQCRFS1
hsa:7388,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10975+hsa:1537+hsa:27089+hsa:29796+hsa:440567+hsa:4519+hsa:7381+hsa:7384+hsa:7385+hsa:7386+hsa:7388,UQCRH
hsa:125965,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:125965+hsa:1327+hsa:1329+hsa:1337+hsa:1339+hsa:1340+hsa:1345+hsa:1346+hsa:1347+hsa:1349+hsa:1350+hsa:1351+hsa:170712+hsa:341947+hsa:4512+hsa:4513+hsa:4514+hsa:84701+hsa:9167+hsa:9377,COX6B2
hsa:1327,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:125965+hsa:1327+hsa:1329+hsa:1337+hsa:1339+hsa:1340+hsa:1345+hsa:1346+hsa:1347+hsa:1349+hsa:1350+hsa:1351+hsa:170712+hsa:341947+hsa:4512+hsa:4513+hsa:4514+hsa:84701+hsa:9167+hsa:9377,COX4I1
hsa:1329,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:125965+hsa:1327+hsa:1329+hsa:1337+hsa:1339+hsa:1340+hsa:1345+hsa:1346+hsa:1347+hsa:1349+hsa:1350+hsa:1351+hsa:170712+hsa:341947+hsa:4512+hsa:4513+hsa:4514+hsa:84701+hsa:9167+hsa:9377,COX5B
hsa:1337,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:125965+hsa:1327+hsa:1329+hsa:1337+hsa:1339+hsa:1340+hsa:1345+hsa:1346+hsa:1347+hsa:1349+hsa:1350+hsa:1351+hsa:170712+hsa:341947+hsa:4512+hsa:4513+hsa:4514+hsa:84701+hsa:9167+hsa:9377,COX6A1
hsa:1339,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:125965+hsa:1327+hsa:1329+hsa:1337+hsa:1339+hsa:1340+hsa:1345+hsa:1346+hsa:1347+hsa:1349+hsa:1350+hsa:1351+hsa:170712+hsa:341947+hsa:4512+hsa:4513+hsa:4514+hsa:84701+hsa:9167+hsa:9377,COX6A2
hsa:1340,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:125965+hsa:1327+hsa:1329+hsa:1337+hsa:1339+hsa:1340+hsa:1345+hsa:1346+hsa:1347+hsa:1349+hsa:1350+hsa:1351+hsa:170712+hsa:341947+hsa:4512+hsa:4513+hsa:4514+hsa:84701+hsa:9167+hsa:9377,COX6B1
hsa:1345,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:125965+hsa:1327+hsa:1329+hsa:1337+hsa:1339+hsa:1340+hsa:1345+hsa:1346+hsa:1347+hsa:1349+hsa:1350+hsa:1351+hsa:170712+hsa:341947+hsa:4512+hsa:4513+hsa:4514+hsa:84701+hsa:9167+hsa:9377,COX6C
hsa:1346,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:125965+hsa:1327+hsa:1329+hsa:1337+hsa:1339+hsa:1340+hsa:1345+hsa:1346+hsa:1347+hsa:1349+hsa:1350+hsa:1351+hsa:170712+hsa:341947+hsa:4512+hsa:4513+hsa:4514+hsa:84701+hsa:9167+hsa:9377,COX7A1
hsa:1347,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:125965+hsa:1327+hsa:1329+hsa:1337+hsa:1339+hsa:1340+hsa:1345+hsa:1346+hsa:1347+hsa:1349+hsa:1350+hsa:1351+hsa:170712+hsa:341947+hsa:4512+hsa:4513+hsa:4514+hsa:84701+hsa:9167+hsa:9377,COX7A2
hsa:1349,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:125965+hsa:1327+hsa:1329+hsa:1337+hsa:1339+hsa:1340+hsa:1345+hsa:1346+hsa:1347+hsa:1349+hsa:1350+hsa:1351+hsa:170712+hsa:341947+hsa:4512+hsa:4513+hsa:4514+hsa:84701+hsa:9167+hsa:9377,COX7B
hsa:1350,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:125965+hsa:1327+hsa:1329+hsa:1337+hsa:1339+hsa:1340+hsa:1345+hsa:1346+hsa:1347+hsa:1349+hsa:1350+hsa:1351+hsa:170712+hsa:341947+hsa:4512+hsa:4513+hsa:4514+hsa:84701+hsa:9167+hsa:9377,COX7C
hsa:1351,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:125965+hsa:1327+hsa:1329+hsa:1337+hsa:1339+hsa:1340+hsa:1345+hsa:1346+hsa:1347+hsa:1349+hsa:1350+hsa:1351+hsa:170712+hsa:341947+hsa:4512+hsa:4513+hsa:4514+hsa:84701+hsa:9167+hsa:9377,COX8A
hsa:170712,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:125965+hsa:1327+hsa:1329+hsa:1337+hsa:1339+hsa:1340+hsa:1345+hsa:1346+hsa:1347+hsa:1349+hsa:1350+hsa:1351+hsa:170712+hsa:341947+hsa:4512+hsa:4513+hsa:4514+hsa:84701+hsa:9167+hsa:9377,COX7B2
hsa:341947,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:125965+hsa:1327+hsa:1329+hsa:1337+hsa:1339+hsa:1340+hsa:1345+hsa:1346+hsa:1347+hsa:1349+hsa:1350+hsa:1351+hsa:170712+hsa:341947+hsa:4512+hsa:4513+hsa:4514+hsa:84701+hsa:9167+hsa:9377,COX8C
hsa:4512,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:125965+hsa:1327+hsa:1329+hsa:1337+hsa:1339+hsa:1340+hsa:1345+hsa:1346+hsa:1347+hsa:1349+hsa:1350+hsa:1351+hsa:170712+hsa:341947+hsa:4512+hsa:4513+hsa:4514+hsa:84701+hsa:9167+hsa:9377,COX1
hsa:4513,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:125965+hsa:1327+hsa:1329+hsa:1337+hsa:1339+hsa:1340+hsa:1345+hsa:1346+hsa:1347+hsa:1349+hsa:1350+hsa:1351+hsa:170712+hsa:341947+hsa:4512+hsa:4513+hsa:4514+hsa:84701+hsa:9167+hsa:9377,COX2
hsa:4514,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:125965+hsa:1327+hsa:1329+hsa:1337+hsa:1339+hsa:1340+hsa:1345+hsa:1346+hsa:1347+hsa:1349+hsa:1350+hsa:1351+hsa:170712+hsa:341947+hsa:4512+hsa:4513+hsa:4514+hsa:84701+hsa:9167+hsa:9377,COX3
hsa:84701,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:125965+hsa:1327+hsa:1329+hsa:1337+hsa:1339+hsa:1340+hsa:1345+hsa:1346+hsa:1347+hsa:1349+hsa:1350+hsa:1351+hsa:170712+hsa:341947+hsa:4512+hsa:4513+hsa:4514+hsa:84701+hsa:9167+hsa:9377,COX4I2
hsa:9167,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:125965+hsa:1327+hsa:1329+hsa:1337+hsa:1339+hsa:1340+hsa:1345+hsa:1346+hsa:1347+hsa:1349+hsa:1350+hsa:1351+hsa:170712+hsa:341947+hsa:4512+hsa:4513+hsa:4514+hsa:84701+hsa:9167+hsa:9377,COX7A2L
hsa:9377,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:125965+hsa:1327+hsa:1329+hsa:1337+hsa:1339+hsa:1340+hsa:1345+hsa:1346+hsa:1347+hsa:1349+hsa:1350+hsa:1351+hsa:170712+hsa:341947+hsa:4512+hsa:4513+hsa:4514+hsa:84701+hsa:9167+hsa:9377,COX5A
hsa:10476,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10476+hsa:4508+hsa:4509+hsa:498+hsa:506+hsa:509+hsa:513+hsa:514+hsa:515+hsa:516+hsa:517+hsa:518+hsa:522+hsa:539,ATP5PD
hsa:4508,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10476+hsa:4508+hsa:4509+hsa:498+hsa:506+hsa:509+hsa:513+hsa:514+hsa:515+hsa:516+hsa:517+hsa:518+hsa:522+hsa:539,ATP6
hsa:4509,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10476+hsa:4508+hsa:4509+hsa:498+hsa:506+hsa:509+hsa:513+hsa:514+hsa:515+hsa:516+hsa:517+hsa:518+hsa:522+hsa:539,ATP8
hsa:498,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10476+hsa:4508+hsa:4509+hsa:498+hsa:506+hsa:509+hsa:513+hsa:514+hsa:515+hsa:516+hsa:517+hsa:518+hsa:522+hsa:539,ATP5F1A
hsa:506,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10476+hsa:4508+hsa:4509+hsa:498+hsa:506+hsa:509+hsa:513+hsa:514+hsa:515+hsa:516+hsa:517+hsa:518+hsa:522+hsa:539,ATP5F1B
hsa:509,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10476+hsa:4508+hsa:4509+hsa:498+hsa:506+hsa:509+hsa:513+hsa:514+hsa:515+hsa:516+hsa:517+hsa:518+hsa:522+hsa:539,ATP5F1C
hsa:513,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10476+hsa:4508+hsa:4509+hsa:498+hsa:506+hsa:509+hsa:513+hsa:514+hsa:515+hsa:516+hsa:517+hsa:518+hsa:522+hsa:539,ATP5F1D
hsa:514,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10476+hsa:4508+hsa:4509+hsa:498+hsa:506+hsa:509+hsa:513+hsa:514+hsa:515+hsa:516+hsa:517+hsa:518+hsa:522+hsa:539,ATP5F1E
hsa:515,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10476+hsa:4508+hsa:4509+hsa:498+hsa:506+hsa:509+hsa:513+hsa:514+hsa:515+hsa:516+hsa:517+hsa:518+hsa:522+hsa:539,ATP5PB
hsa:516,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10476+hsa:4508+hsa:4509+hsa:498+hsa:506+hsa:509+hsa:513+hsa:514+hsa:515+hsa:516+hsa:517+hsa:518+hsa:522+hsa:539,ATP5MC1
hsa:517,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10476+hsa:4508+hsa:4509+hsa:498+hsa:506+hsa:509+hsa:513+hsa:514+hsa:515+hsa:516+hsa:517+hsa:518+hsa:522+hsa:539,ATP5MC2
hsa:518,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10476+hsa:4508+hsa:4509+hsa:498+hsa:506+hsa:509+hsa:513+hsa:514+hsa:515+hsa:516+hsa:517+hsa:518+hsa:522+hsa:539,ATP5MC3
hsa:522,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10476+hsa:4508+hsa:4509+hsa:498+hsa:506+hsa:509+hsa:513+hsa:514+hsa:515+hsa:516+hsa:517+hsa:518+hsa:522+hsa:539,ATP5PF
hsa:539,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10476+hsa:4508+hsa:4509+hsa:498+hsa:506+hsa:509+hsa:513+hsa:514+hsa:515+hsa:516+hsa:517+hsa:518+hsa:522+hsa:539,ATP5PO
hsa:27429,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:27429,HTRA2
hsa:10105,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10105+hsa:291+hsa:292+hsa:293+hsa:7416+hsa:7417+hsa:7419+hsa:83447,PPIF
hsa:291,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10105+hsa:291+hsa:292+hsa:293+hsa:7416+hsa:7417+hsa:7419+hsa:83447,SLC25A4
hsa:292,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10105+hsa:291+hsa:292+hsa:293+hsa:7416+hsa:7417+hsa:7419+hsa:83447,SLC25A5
hsa:293,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10105+hsa:291+hsa:292+hsa:293+hsa:7416+hsa:7417+hsa:7419+hsa:83447,SLC25A6
hsa:7416,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10105+hsa:291+hsa:292+hsa:293+hsa:7416+hsa:7417+hsa:7419+hsa:83447,VDAC1
hsa:7417,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10105+hsa:291+hsa:292+hsa:293+hsa:7416+hsa:7417+hsa:7419+hsa:83447,VDAC2
hsa:7419,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10105+hsa:291+hsa:292+hsa:293+hsa:7416+hsa:7417+hsa:7419+hsa:83447,VDAC3
hsa:83447,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10105+hsa:291+hsa:292+hsa:293+hsa:7416+hsa:7417+hsa:7419+hsa:83447,SLC25A31
hsa:6233,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6233+hsa:7311+hsa:7314+hsa:7316,RPS27A
hsa:7311,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6233+hsa:7311+hsa:7314+hsa:7316,UBA52
hsa:7314,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6233+hsa:7311+hsa:7314+hsa:7316,UBB
hsa:7316,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6233+hsa:7311+hsa:7314+hsa:7316,UBC
hsa:6233,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6233+hsa:7311+hsa:7314+hsa:7316,RPS27A
hsa:7311,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6233+hsa:7311+hsa:7314+hsa:7316,UBA52
hsa:7314,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6233+hsa:7311+hsa:7314+hsa:7316,UBB
hsa:7316,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6233+hsa:7311+hsa:7314+hsa:7316,UBC
hsa:6233,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6233+hsa:7311+hsa:7314+hsa:7316,RPS27A
hsa:7311,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6233+hsa:7311+hsa:7314+hsa:7316,UBA52
hsa:7314,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6233+hsa:7311+hsa:7314+hsa:7316,UBB
hsa:7316,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6233+hsa:7311+hsa:7314+hsa:7316,UBC
hsa:6233,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6233+hsa:7311+hsa:7314+hsa:7316,RPS27A
hsa:7311,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6233+hsa:7311+hsa:7314+hsa:7316,UBA52
hsa:7314,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6233+hsa:7311+hsa:7314+hsa:7316,UBB
hsa:7316,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6233+hsa:7311+hsa:7314+hsa:7316,UBC
hsa:6233,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6233+hsa:7311+hsa:7314+hsa:7316,RPS27A
hsa:7311,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6233+hsa:7311+hsa:7314+hsa:7316,UBA52
hsa:7314,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6233+hsa:7311+hsa:7314+hsa:7316,UBB
hsa:7316,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6233+hsa:7311+hsa:7314+hsa:7316,UBC
hsa:6233,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6233+hsa:7311+hsa:7314+hsa:7316,RPS27A
hsa:7311,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6233+hsa:7311+hsa:7314+hsa:7316,UBA52
hsa:7314,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6233+hsa:7311+hsa:7314+hsa:7316,UBB
hsa:7316,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6233+hsa:7311+hsa:7314+hsa:7316,UBC
hsa:6233,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6233+hsa:7311+hsa:7314+hsa:7316,RPS27A
hsa:7311,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6233+hsa:7311+hsa:7314+hsa:7316,UBA52
hsa:7314,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6233+hsa:7311+hsa:7314+hsa:7316,UBB
hsa:7316,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6233+hsa:7311+hsa:7314+hsa:7316,UBC
hsa:6233,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6233+hsa:7311+hsa:7314+hsa:7316,RPS27A
hsa:7311,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6233+hsa:7311+hsa:7314+hsa:7316,UBA52
hsa:7314,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6233+hsa:7311+hsa:7314+hsa:7316,UBB
hsa:7316,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6233+hsa:7311+hsa:7314+hsa:7316,UBC
hsa:6233,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6233+hsa:7311+hsa:7314+hsa:7316,RPS27A
hsa:7311,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6233+hsa:7311+hsa:7314+hsa:7316,UBA52
hsa:7314,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6233+hsa:7311+hsa:7314+hsa:7316,UBB
hsa:7316,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6233+hsa:7311+hsa:7314+hsa:7316,UBC
hsa:118424,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:118424+hsa:51465+hsa:7326+hsa:7327,UBE2J2
hsa:51465,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:118424+hsa:51465+hsa:7326+hsa:7327,UBE2J1
hsa:7326,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:118424+hsa:51465+hsa:7326+hsa:7327,UBE2G1
hsa:7327,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:118424+hsa:51465+hsa:7326+hsa:7327,UBE2G2
hsa:7054,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:7054,TH
hsa:6531,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6531,SLC6A3
hsa:842,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:842,CASP9
hsa:836,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:836,CASP3
hsa:317,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:317,APAF1
hsa:6570,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6570+hsa:6571,SLC18A1
hsa:6571,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6570+hsa:6571,SLC18A2
hsa:6531,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6531,SLC6A3
hsa:135,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:135,ADORA2A
hsa:1813,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:1813,DRD2
hsa:1812,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:1812,DRD1
hsa:2774,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:2774+hsa:2778,GNAL
hsa:2778,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:2774+hsa:2778,GNAS
hsa:2770,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:2770+hsa:2771+hsa:2773,GNAI1
hsa:2771,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:2770+hsa:2771+hsa:2773,GNAI2
hsa:2773,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:2770+hsa:2771+hsa:2773,GNAI3
hsa:2774,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:2774+hsa:2778,GNAL
hsa:2778,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:2774+hsa:2778,GNAS
hsa:111,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:111,ADCY5
hsa:111,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:111,ADCY5
hsa:5566,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:5566+hsa:5567+hsa:5568,PRKACA
hsa:5567,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:5566+hsa:5567+hsa:5568,PRKACB
hsa:5568,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:5566+hsa:5567+hsa:5568,PRKACG
hsa:5566,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:5566+hsa:5567+hsa:5568,PRKACA
hsa:5567,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:5566+hsa:5567+hsa:5568,PRKACB
hsa:5568,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:5566+hsa:5567+hsa:5568,PRKACG
hsa:6622,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6622,SNCA
hsa:9451,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:9451,EIF2AK3
hsa:2081,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:2081,ERN1
